央视频道,#genre#
CETV1,http://121.230.33.64:8000/rtp/239.49.8.189:6000
CETV1,http://123.117.175.121:8118/rtp/239.3.1.57:8152
CETV1,http://113.120.108.132:4000/rtp/239.21.2.7:5002
CETV1,http://183.164.37.9:4022/rtp/238.1.78.158:7136
CETV1,http://60.13.87.224:4022/rtp/239.254.96.155:7152
CETV1,http://60.13.87.224:4022/rtp/239.254.96.167:8142
CETV1,http://171.83.38.8:8888/rtp/239.69.1.110:10298
CETV1,http://180.122.53.38:4022/rtp/239.49.1.54:6000
CETV1,http://180.122.53.38:4022/rtp/239.49.8.189:6000
CETV1,http://111.193.230.175:8888/rtp/239.3.1.57:8152
CETV1,http://117.91.60.238:8800/rtp/239.49.1.54:6000
CETV1,http://117.91.60.238:8800/rtp/239.49.8.189:6000
CETV1,http://120.0.44.202:9999/rtp/239.253.92.211:6069
CETV1,http://114.249.13.164:4022/rtp/239.3.1.57:8152
CETV2,http://180.157.180.130:8889/rtp/233.18.204.154:5140
CETV2,http://27.18.153.170:8888/rtp/239.69.1.183:10734
CETV2,http://123.112.162.134:4022/rtp/239.3.1.54:4120
CETV2,http://124.77.92.229:4022/rtp/233.18.204.154:5140
CETV2,http://36.46.98.88:8010/rtp/239.109.205.48:8320
CETV2,http://36.46.98.88:8010/rtp/239.111.205.168:5140
CETV2,http://222.184.194.52:8000/rtp/239.49.1.55:6000
CETV2,http://124.66.98.85:4022/rtp/239.254.96.168:8146
CETV2,http://123.112.208.143:4022/rtp/239.3.1.54:4120
CETV2,http://121.230.33.64:8000/rtp/239.49.1.55:6000
CETV2,http://123.117.175.121:8118/rtp/239.3.1.54:4120
CETV2,http://113.233.42.243:8866/rtp/232.0.0.238:1234
CETV2,http://113.120.108.132:4000/rtp/239.21.2.8:5002
CETV2,http://183.164.37.9:4022/rtp/238.1.78.106:6720
CETV2,http://60.13.87.224:4022/rtp/239.254.96.168:8146
CETV2,http://171.83.38.8:8888/rtp/239.69.1.183:10734
CETV2,http://180.122.53.38:4022/rtp/239.49.1.55:6000
CETV2,http://111.193.230.175:8888/rtp/239.3.1.54:4120
CETV2,http://117.91.60.238:8800/rtp/239.49.1.55:6000
CETV2,http://120.0.44.202:9999/rtp/239.253.92.108:6136
CETV2,http://114.249.13.164:4022/rtp/239.3.1.54:4120
CETV4,http://27.10.95.231:4022/rtp/225.0.4.182:7980
CETV4,http://180.157.180.130:8889/rtp/233.18.204.111:5140
CETV4,http://27.18.153.170:8888/rtp/239.69.2.29:11328
CETV4,http://27.18.153.170:8888/rtp/239.69.1.175:10686
CETV4,http://123.112.162.134:4022/rtp/239.3.1.56:4120
CETV4,http://124.77.92.229:4022/rtp/233.18.204.111:5140
CETV4,http://36.46.98.88:8010/rtp/239.111.205.15:5140
CETV4,http://36.46.98.88:8010/rtp/239.109.205.64:8448
CETV4,http://36.46.98.88:8010/rtp/239.111.205.169:5140
CETV4,http://36.46.98.88:8010/rtp/239.109.205.49:8328
CETV4,http://222.184.194.52:8000/rtp/239.49.1.56:6000
CETV4,http://124.66.98.85:4022/rtp/239.254.96.169:8148
CETV4,http://123.112.208.143:4022/rtp/239.3.1.56:4120
CETV4,http://61.187.148.168:4022/rtp/239.76.252.254:9000
CETV4,http://61.187.148.168:4022/rtp/239.76.245.254:1234
CETV4,http://121.230.33.64:8000/rtp/239.49.1.56:6000
CETV4,http://123.117.175.121:8118/rtp/239.3.1.56:4120
CETV4,http://113.233.42.243:8866/rtp/232.0.0.239:1234
CETV4,http://113.120.108.132:4000/rtp/239.21.1.222:5002
CETV4,http://60.13.87.224:4022/rtp/239.254.96.169:8148
CETV4,http://171.83.38.8:8888/rtp/239.69.2.29:11328
CETV4,http://171.83.38.8:8888/rtp/239.69.1.175:10686
CETV4,http://180.122.53.38:4022/rtp/239.49.1.56:6000
CETV4,http://111.193.230.175:8888/rtp/239.3.1.56:4120
CETV4,http://117.91.60.238:8800/rtp/239.49.1.56:6000
CETV4,http://120.0.44.202:9999/rtp/239.253.92.200:6137
CETV4,http://114.249.13.164:4022/rtp/239.3.1.56:4120
CETV早期教育,http://180.157.180.130:8889/rtp/233.18.204.187:5140
CETV早期教育,http://124.77.92.229:4022/rtp/233.18.204.187:5140
CETV早期教育,http://61.187.148.168:4022/rtp/239.76.254.202:9000
CGTN纪录,http://27.10.95.231:4022/rtp/225.0.4.12:7980
CGTN纪录,http://180.157.180.130:8889/rtp/233.18.204.28:5140
CGTN纪录,http://27.18.153.170:8888/rtp/239.69.1.233:11040
CGTN纪录,http://27.18.153.170:8888/rtp/239.254.96.7:8016
CGTN纪录,http://123.112.162.134:4022/rtp/239.3.1.216:4220
CGTN纪录,http://124.77.92.229:4022/rtp/233.18.204.28:5140
CGTN纪录,http://36.46.98.88:8010/rtp/239.111.205.85:5140
CGTN纪录,http://36.46.98.88:8010/rtp/239.112.205.14:5140
CGTN纪录,http://36.46.98.88:8010/rtp/239.109.205.13:8032
CGTN纪录,http://124.66.98.85:4022/rtp/239.254.96.58:7448
CGTN纪录,http://124.66.98.85:4022/rtp/239.254.96.16:7112
CGTN纪录,http://123.112.208.143:4022/rtp/239.3.1.216:4220
CGTN纪录,http://61.187.148.168:4022/rtp/239.76.245.67:1234
CGTN纪录,http://61.187.148.168:4022/rtp/239.76.252.67:9000
CGTN纪录,http://123.117.175.121:8118/rtp/239.3.1.216:4220
CGTN纪录,http://113.233.42.243:8866/rtp/232.0.0.198:1234
CGTN纪录,http://113.120.108.132:4000/rtp/239.21.2.31:5002
CGTN纪录,http://60.13.87.224:4022/rtp/239.254.96.58:7448
CGTN纪录,http://60.13.87.224:4022/rtp/239.254.96.16:7112
CGTN纪录,http://171.83.38.8:8888/rtp/239.69.1.233:11040
CGTN纪录,http://171.83.38.8:8888/rtp/239.254.96.7:8016
CGTN纪录,http://111.193.230.175:8888/rtp/239.3.1.216:4220
CGTN纪录,http://120.0.44.202:9999/rtp/239.253.92.15:8011
CGTN纪录,http://120.0.44.202:9999/rtp/239.253.93.195:6373
CGTN纪录,http://114.249.13.164:4022/rtp/239.3.1.216:4220
CGTN阿语,http://27.18.153.170:8888/rtp/239.69.1.221:10968
CGTN阿语,http://123.112.162.134:4022/rtp/239.3.1.219:4220
CGTN阿语,http://36.46.98.88:8010/rtp/239.111.205.86:5140
CGTN阿语,http://123.112.208.143:4022/rtp/239.3.1.219:4220
CGTN阿语,http://61.187.148.168:4022/rtp/239.76.253.97:9000
CGTN阿语,http://61.187.148.168:4022/rtp/239.76.246.97:1234
CGTN阿语,http://123.117.175.121:8118/rtp/239.3.1.219:4220
CGTN阿语,http://113.233.42.243:8866/rtp/232.0.0.43:1234
CGTN阿语,http://113.120.108.132:4000/rtp/239.21.2.34:5002
CGTN阿语,http://171.83.38.8:8888/rtp/239.69.1.221:10968
CGTN阿语,http://111.193.230.175:8888/rtp/239.3.1.219:4220
CGTN阿语,http://120.0.44.202:9999/rtp/239.253.93.198:6376
CGTN阿语,http://114.249.13.164:4022/rtp/239.3.1.219:4220
CGTN俄语,http://27.18.153.170:8888/rtp/239.69.1.222:10974
CGTN俄语,http://123.112.162.134:4022/rtp/239.3.1.220:4220
CGTN俄语,http://36.46.98.88:8010/rtp/239.111.205.87:5140
CGTN俄语,http://123.112.208.143:4022/rtp/239.3.1.220:4220
CGTN俄语,http://61.187.148.168:4022/rtp/239.76.246.86:1234
CGTN俄语,http://61.187.148.168:4022/rtp/239.76.253.86:9000
CGTN俄语,http://123.117.175.121:8118/rtp/239.3.1.220:4220
CGTN俄语,http://113.233.42.243:8866/rtp/232.0.0.28:1234
CGTN俄语,http://113.120.108.132:4000/rtp/239.21.2.35:5002
CGTN俄语,http://171.83.38.8:8888/rtp/239.69.1.222:10974
CGTN俄语,http://111.193.230.175:8888/rtp/239.3.1.220:4220
CGTN俄语,http://120.0.44.202:9999/rtp/239.253.93.199:6377
CGTN俄语,http://114.249.13.164:4022/rtp/239.3.1.220:4220
CGTN西语,http://27.18.153.170:8888/rtp/239.69.1.234:11046
CGTN西语,http://123.112.162.134:4022/rtp/239.3.1.217:4220
CGTN西语,http://36.46.98.88:8010/rtp/239.111.205.33:5140
CGTN西语,http://36.46.98.88:8010/rtp/239.110.205.79:7960
CGTN西语,http://123.112.208.143:4022/rtp/239.3.1.217:4220
CGTN西语,http://61.187.148.168:4022/rtp/239.76.253.88:9000
CGTN西语,http://61.187.148.168:4022/rtp/239.76.246.88:1234
CGTN西语,http://123.117.175.121:8118/rtp/239.3.1.217:4220
CGTN西语,http://113.233.42.243:8866/rtp/232.0.0.6:1234
CGTN西语,http://113.120.108.132:4000/rtp/239.21.2.32:5002
CGTN西语,http://171.83.38.8:8888/rtp/239.69.1.234:11046
CGTN西语,http://111.193.230.175:8888/rtp/239.3.1.217:4220
CGTN西语,http://120.0.44.202:9999/rtp/239.253.93.196:6374
CGTN西语,http://114.249.13.164:4022/rtp/239.3.1.217:4220
CGTN法语,http://27.18.153.170:8888/rtp/239.69.1.235:11052
CGTN法语,http://123.112.162.134:4022/rtp/239.3.1.218:4220
CGTN法语,http://36.46.98.88:8010/rtp/239.111.205.34:5140
CGTN法语,http://36.46.98.88:8010/rtp/239.110.205.80:7956
CGTN法语,http://123.112.208.143:4022/rtp/239.3.1.218:4220
CGTN法语,http://61.187.148.168:4022/rtp/239.76.246.87:1234
CGTN法语,http://61.187.148.168:4022/rtp/239.76.253.87:9000
CGTN法语,http://123.117.175.121:8118/rtp/239.3.1.218:4220
CGTN法语,http://113.233.42.243:8866/rtp/232.0.0.8:1234
CGTN法语,http://113.120.108.132:4000/rtp/239.21.2.33:5002
CGTN法语,http://171.83.38.8:8888/rtp/239.69.1.235:11052
CGTN法语,http://111.193.230.175:8888/rtp/239.3.1.218:4220
CGTN法语,http://120.0.44.202:9999/rtp/239.253.93.197:6375
CGTN法语,http://114.249.13.164:4022/rtp/239.3.1.218:4220

中数传媒,#genre#
CHC影迷电影,http://27.10.95.231:4022/rtp/225.0.4.230:7980
CHC影迷电影,http://180.157.180.130:8889/rtp/233.18.204.175:5140
CHC影迷电影,http://27.18.153.170:8888/rtp/239.69.1.241:11088
CHC影迷电影,http://124.77.92.229:4022/rtp/233.18.204.175:5140
CHC影迷电影,http://61.187.148.168:4022/rtp/239.76.245.242:1234
CHC影迷电影,http://61.187.148.168:4022/rtp/239.76.252.242:9000
CHC影迷电影,http://171.83.38.8:8888/rtp/239.69.1.241:11088
CHC家庭影院,http://27.10.95.231:4022/rtp/225.0.4.228:7980
CHC家庭影院,http://180.157.180.130:8889/rtp/233.18.204.173:5140
CHC家庭影院,http://27.18.153.170:8888/rtp/239.69.1.243:11100
CHC家庭影院,http://124.77.92.229:4022/rtp/233.18.204.173:5140
CHC家庭影院,http://61.187.148.168:4022/rtp/239.76.245.241:1234
CHC家庭影院,http://61.187.148.168:4022/rtp/239.76.252.241:9000
CHC家庭影院,http://171.83.38.8:8888/rtp/239.69.1.243:11100
CHC动作电影,http://27.10.95.231:4022/rtp/225.0.4.229:7980
CHC动作电影,http://180.157.180.130:8889/rtp/233.18.204.174:5140
CHC动作电影,http://27.18.153.170:8888/rtp/239.69.1.242:11094
CHC动作电影,http://124.77.92.229:4022/rtp/233.18.204.174:5140
CHC动作电影,http://61.187.148.168:4022/rtp/239.76.252.243:9000
CHC动作电影,http://61.187.148.168:4022/rtp/239.76.245.243:1234
CHC动作电影,http://171.83.38.8:8888/rtp/239.69.1.242:11094
第一剧场,http://180.157.180.130:8889/rtp/233.18.204.184:5140
第一剧场,http://27.18.153.170:8888/rtp/239.69.1.74:10084
第一剧场,http://124.77.92.229:4022/rtp/233.18.204.184:5140
第一剧场,http://222.184.194.52:8000/rtp/239.49.9.15:6000
第一剧场,http://222.184.194.52:8000/rtp/239.49.1.226:6000
第一剧场,http://61.187.148.168:4022/rtp/239.76.254.49:9000
第一剧场,http://121.230.33.64:8000/rtp/239.49.9.15:6000
第一剧场,http://121.230.33.64:8000/rtp/239.49.1.226:6000
第一剧场,http://113.233.42.243:8866/rtp/232.0.0.29:1234
第一剧场,http://183.164.37.9:4022/rtp/238.1.79.63:4640
第一剧场,http://171.83.38.8:8888/rtp/239.69.1.74:10084
第一剧场,http://180.122.53.38:4022/rtp/239.49.9.15:6000
第一剧场,http://180.122.53.38:4022/rtp/239.49.1.226:6000
第一剧场,http://117.91.60.238:8800/rtp/239.49.9.15:6000
第一剧场,http://117.91.60.238:8800/rtp/239.49.1.226:6000
第一剧场,http://120.0.44.202:9999/rtp/239.253.92.18:6079
第一剧场,http://120.0.44.202:9999/rtp/239.253.93.138:6428
第一剧场,http://113.195.9.171:85/tsfile/live/1102_1.m3u8?key=txiptv&playlive=0&authid=0
风云剧场,http://180.157.180.130:8889/rtp/233.18.204.183:5140
风云剧场,http://124.77.92.229:4022/rtp/233.18.204.183:5140
风云剧场,http://222.184.194.52:8000/rtp/239.49.9.10:6000
风云剧场,http://222.184.194.52:8000/rtp/239.49.1.65:6000
风云剧场,http://61.187.148.168:4022/rtp/239.76.254.50:9000
风云剧场,http://121.230.33.64:8000/rtp/239.49.9.10:6000
风云剧场,http://121.230.33.64:8000/rtp/239.49.1.65:6000
风云剧场,http://113.233.42.243:8866/rtp/232.0.0.45:1234
风云剧场,http://183.164.37.9:4022/rtp/238.1.79.62:4632
风云剧场,http://180.122.53.38:4022/rtp/239.49.9.10:6000
风云剧场,http://180.122.53.38:4022/rtp/239.49.1.65:6000
风云剧场,http://117.91.60.238:8800/rtp/239.49.9.10:6000
风云剧场,http://117.91.60.238:8800/rtp/239.49.1.65:6000
风云剧场,http://120.0.44.202:9999/rtp/239.253.92.22:6073
风云剧场,http://120.0.44.202:9999/rtp/239.253.93.251:6429
风云剧场,http://113.195.9.171:85/tsfile/live/1171_1.m3u8?key=txiptv&playlive=0&authid=0
风云足球,http://180.157.180.130:8889/rtp/233.18.204.176:5140
风云足球,http://27.18.153.170:8888/rtp/239.69.1.81:10126
风云足球,http://124.77.92.229:4022/rtp/233.18.204.176:5140
风云足球,http://222.184.194.52:8000/rtp/239.49.9.6:6000
风云足球,http://222.184.194.52:8000/rtp/239.49.1.61:6000
风云足球,http://61.187.148.168:4022/rtp/239.76.254.52:9000
风云足球,http://121.230.33.64:8000/rtp/239.49.9.6:6000
风云足球,http://121.230.33.64:8000/rtp/239.49.1.61:6000
风云足球,http://113.233.42.243:8866/rtp/232.0.0.52:1234
风云足球,http://183.164.37.9:4022/rtp/238.1.79.57:4592
风云足球,http://171.83.38.8:8888/rtp/239.69.1.81:10126
风云足球,http://180.122.53.38:4022/rtp/239.49.9.6:6000
风云足球,http://180.122.53.38:4022/rtp/239.49.1.61:6000
风云足球,http://117.91.60.238:8800/rtp/239.49.9.6:6000
风云足球,http://117.91.60.238:8800/rtp/239.49.1.61:6000
风云足球,http://120.0.44.202:9999/rtp/239.253.92.110:8061
风云足球,http://120.0.44.202:9999/rtp/239.253.93.254:6432
风云足球,http://113.195.9.171:85/tsfile/live/1175_1.m3u8?key=txiptv&playlive=0&authid=0
风云音乐,http://180.157.180.130:8889/rtp/233.18.204.185:5140
风云音乐,http://27.18.153.170:8888/rtp/239.69.1.90:10180
风云音乐,http://124.77.92.229:4022/rtp/233.18.204.185:5140
风云音乐,http://222.184.194.52:8000/rtp/239.49.9.13:6000
风云音乐,http://222.184.194.52:8000/rtp/239.49.1.68:6000
风云音乐,http://61.187.148.168:4022/rtp/239.76.254.51:9000
风云音乐,http://121.230.33.64:8000/rtp/239.49.9.13:6000
风云音乐,http://121.230.33.64:8000/rtp/239.49.1.68:6000
风云音乐,http://113.233.42.243:8866/rtp/232.0.0.47:1234
风云音乐,http://183.164.37.9:4022/rtp/238.1.79.64:4648
风云音乐,http://171.83.38.8:8888/rtp/239.69.1.90:10180
风云音乐,http://180.122.53.38:4022/rtp/239.49.9.13:6000
风云音乐,http://180.122.53.38:4022/rtp/239.49.1.68:6000
风云音乐,http://117.91.60.238:8800/rtp/239.49.9.13:6000
风云音乐,http://117.91.60.238:8800/rtp/239.49.1.68:6000
风云音乐,http://120.0.44.202:9999/rtp/239.253.92.111:8060
风云音乐,http://120.0.44.202:9999/rtp/239.253.93.253:6431
风云音乐,http://113.195.9.171:85/tsfile/live/1106_1.m3u8?key=txiptv&playlive=0&authid=0
世界地理,http://180.157.180.130:8889/rtp/233.18.204.179:5140
世界地理,http://27.18.153.170:8888/rtp/239.69.1.91:10186
世界地理,http://124.77.92.229:4022/rtp/233.18.204.179:5140
世界地理,http://222.184.194.52:8000/rtp/239.49.9.8:6000
世界地理,http://222.184.194.52:8000/rtp/239.49.1.63:6000
世界地理,http://61.187.148.168:4022/rtp/239.76.254.57:9000
世界地理,http://121.230.33.64:8000/rtp/239.49.9.8:6000
世界地理,http://121.230.33.64:8000/rtp/239.49.1.63:6000
世界地理,http://113.233.42.243:8866/rtp/232.0.0.63:1234
世界地理,http://183.164.37.9:4022/rtp/238.1.79.60:4616
世界地理,http://171.83.38.8:8888/rtp/239.69.1.91:10186
世界地理,http://180.122.53.38:4022/rtp/239.49.9.8:6000
世界地理,http://180.122.53.38:4022/rtp/239.49.1.63:6000
世界地理,http://117.91.60.238:8800/rtp/239.49.9.8:6000
世界地理,http://117.91.60.238:8800/rtp/239.49.1.63:6000
世界地理,http://120.0.44.202:9999/rtp/239.253.92.113:8066
世界地理,http://120.0.44.202:9999/rtp/239.253.92.131:6113
世界地理,http://113.195.9.171:85/tsfile/live/1107_1.m3u8?key=txiptv&playlive=0&authid=0
电视指南,http://27.18.153.170:8888/rtp/239.69.1.87:10162
电视指南,http://222.184.194.52:8000/rtp/239.49.9.5:6000
电视指南,http://222.184.194.52:8000/rtp/239.49.1.60:6000
电视指南,http://61.187.148.168:4022/rtp/239.76.254.61:9000
电视指南,http://121.230.33.64:8000/rtp/239.49.9.5:6000
电视指南,http://121.230.33.64:8000/rtp/239.49.1.60:6000
电视指南,http://113.233.42.243:8866/rtp/232.0.0.91:1234
电视指南,http://183.164.37.9:4022/rtp/238.1.79.53:4560
电视指南,http://171.83.38.8:8888/rtp/239.69.1.87:10162
电视指南,http://180.122.53.38:4022/rtp/239.49.9.5:6000
电视指南,http://180.122.53.38:4022/rtp/239.49.1.60:6000
电视指南,http://117.91.60.238:8800/rtp/239.49.9.5:6000
电视指南,http://117.91.60.238:8800/rtp/239.49.1.60:6000
电视指南,http://120.0.44.202:9999/rtp/239.253.92.17:6078
电视指南,http://120.0.44.202:9999/rtp/239.253.93.249:6427
怀旧剧场,http://180.157.180.130:8889/rtp/233.18.204.182:5140
怀旧剧场,http://27.18.153.170:8888/rtp/239.69.1.86:10156
怀旧剧场,http://27.18.153.170:8888/rtp/239.69.1.89:10174
怀旧剧场,http://124.77.92.229:4022/rtp/233.18.204.182:5140
怀旧剧场,http://222.184.194.52:8000/rtp/239.49.9.12:6000
怀旧剧场,http://222.184.194.52:8000/rtp/239.49.1.67:6000
怀旧剧场,http://61.187.148.168:4022/rtp/239.76.254.53:9000
怀旧剧场,http://121.230.33.64:8000/rtp/239.49.9.12:6000
怀旧剧场,http://121.230.33.64:8000/rtp/239.49.1.67:6000
怀旧剧场,http://113.233.42.243:8866/rtp/232.0.0.38:1234
怀旧剧场,http://183.164.37.9:4022/rtp/238.1.79.61:4624
怀旧剧场,http://171.83.38.8:8888/rtp/239.69.1.86:10156
怀旧剧场,http://171.83.38.8:8888/rtp/239.69.1.89:10174
怀旧剧场,http://180.122.53.38:4022/rtp/239.49.9.12:6000
怀旧剧场,http://180.122.53.38:4022/rtp/239.49.1.67:6000
怀旧剧场,http://117.91.60.238:8800/rtp/239.49.9.12:6000
怀旧剧场,http://117.91.60.238:8800/rtp/239.49.1.67:6000
怀旧剧场,http://120.0.44.202:9999/rtp/239.253.92.98:6120
怀旧剧场,http://120.0.44.202:9999/rtp/239.253.93.252:6430
怀旧剧场,http://113.195.9.171:85/tsfile/live/1172_1.m3u8?key=txiptv&playlive=0&authid=0
兵器科技,http://180.157.180.130:8889/rtp/233.18.204.178:5140
兵器科技,http://27.18.153.170:8888/rtp/239.69.1.79:10114
兵器科技,http://124.77.92.229:4022/rtp/233.18.204.178:5140
兵器科技,http://222.184.194.52:8000/rtp/239.49.9.9:6000
兵器科技,http://222.184.194.52:8000/rtp/239.49.1.64:6000
兵器科技,http://61.187.148.168:4022/rtp/239.76.254.59:9000
兵器科技,http://121.230.33.64:8000/rtp/239.49.9.9:6000
兵器科技,http://121.230.33.64:8000/rtp/239.49.1.64:6000
兵器科技,http://113.233.42.243:8866/rtp/232.0.0.58:1234
兵器科技,http://183.164.37.9:4022/rtp/238.1.79.56:4584
兵器科技,http://171.83.38.8:8888/rtp/239.69.1.79:10114
兵器科技,http://180.122.53.38:4022/rtp/239.49.9.9:6000
兵器科技,http://180.122.53.38:4022/rtp/239.49.1.64:6000
兵器科技,http://117.91.60.238:8800/rtp/239.49.9.9:6000
兵器科技,http://117.91.60.238:8800/rtp/239.49.1.64:6000
兵器科技,http://120.0.44.202:9999/rtp/239.253.92.119:8065
兵器科技,http://120.0.44.202:9999/rtp/239.253.93.47:6435
兵器科技,http://113.195.9.171:85/tsfile/live/1104_1.m3u8?key=txiptv&playlive=0&authid=0
女性时尚,http://180.157.180.130:8889/rtp/233.18.204.180:5140
女性时尚,http://124.77.92.229:4022/rtp/233.18.204.180:5140
女性时尚,http://222.184.194.52:8000/rtp/239.49.9.14:6000
女性时尚,http://222.184.194.52:8000/rtp/239.49.1.69:6000
女性时尚,http://61.187.148.168:4022/rtp/239.76.254.55:9000
女性时尚,http://121.230.33.64:8000/rtp/239.49.9.14:6000
女性时尚,http://121.230.33.64:8000/rtp/239.49.1.69:6000
女性时尚,http://113.233.42.243:8866/rtp/232.0.0.51:1234
女性时尚,http://183.164.37.9:4022/rtp/238.1.79.55:4576
女性时尚,http://180.122.53.38:4022/rtp/239.49.9.14:6000
女性时尚,http://180.122.53.38:4022/rtp/239.49.1.69:6000
女性时尚,http://117.91.60.238:8800/rtp/239.49.9.14:6000
女性时尚,http://117.91.60.238:8800/rtp/239.49.1.69:6000
女性时尚,http://120.0.44.202:9999/rtp/239.253.92.249:6103
女性时尚,http://120.0.44.202:9999/rtp/239.253.92.144:6114
女性时尚,http://113.195.9.171:85/tsfile/live/1108_1.m3u8?key=txiptv&playlive=0&authid=0
高尔夫网球,http://180.157.180.130:8889/rtp/233.18.204.181:5140
高尔夫网球,http://27.18.153.170:8888/rtp/239.69.1.83:10138
高尔夫网球,http://124.77.92.229:4022/rtp/233.18.204.181:5140
高尔夫网球,http://61.187.148.168:4022/rtp/239.76.254.62:9000
高尔夫网球,http://183.164.37.9:4022/rtp/238.1.79.58:4600
高尔夫网球,http://171.83.38.8:8888/rtp/239.69.1.83:10138
高尔夫网球,http://120.0.44.202:9999/rtp/239.253.92.117:8062
高尔夫网球,http://120.0.44.202:9999/rtp/239.253.93.122:6465
央视台球,http://61.187.148.168:4022/rtp/239.76.254.58:9000
央视台球,http://113.233.42.243:8866/rtp/232.0.0.60:1234
央视台球,http://183.164.37.9:4022/rtp/238.1.79.59:4608
中视购物,http://222.184.194.52:8000/rtp/239.49.9.16:6000
中视购物,http://222.184.194.52:8000/rtp/239.49.1.104:6000
中视购物,http://121.230.33.64:8000/rtp/239.49.9.16:6000
中视购物,http://121.230.33.64:8000/rtp/239.49.1.104:6000
中视购物,http://113.233.42.243:8866/rtp/232.0.0.202:1234
中视购物,http://180.122.53.38:4022/rtp/239.49.9.16:6000
中视购物,http://180.122.53.38:4022/rtp/239.49.1.104:6000
中视购物,http://117.91.60.238:8800/rtp/239.49.9.16:6000
中视购物,http://117.91.60.238:8800/rtp/239.49.1.104:6000
央视文化精品,http://61.187.148.168:4022/rtp/239.76.254.56:9000
央视文化精品,http://113.233.42.243:8866/rtp/232.0.0.56:1234
央视文化精品,http://183.164.37.9:4022/rtp/238.1.79.54:4568
梨园频道,http://27.18.153.170:8888/rtp/239.69.1.33:9838
梨园频道,http://61.187.148.168:4022/rtp/239.76.245.179:1234
梨园频道,http://61.187.148.168:4022/rtp/239.76.252.179:9000
梨园频道,http://171.83.38.8:8888/rtp/239.69.1.33:9838
梨园频道,http://120.0.44.202:9999/rtp/239.253.92.152:8086
梨园频道,http://120.0.44.202:9999/rtp/239.253.93.133:6441
梨园频道,http://113.195.9.171:85/tsfile/live/1176_1.m3u8?key=txiptv&playlive=0&authid=0
天元围棋,http://61.187.148.168:4022/rtp/239.76.246.2:1234
天元围棋,http://61.187.148.168:4022/rtp/239.76.253.2:9000
天元围棋,http://120.0.44.202:9999/rtp/239.253.93.211:6389
早期教育,http://120.0.44.202:9999/rtp/239.253.92.39:6107
早期教育,http://120.0.44.202:9999/rtp/239.253.93.164:6440
中学生,http://27.10.95.231:4022/rtp/225.0.4.184:7980
中学生,http://27.18.153.170:8888/rtp/239.69.2.17:11256
中学生,http://171.83.38.8:8888/rtp/239.69.2.17:11256
中学生,http://120.0.44.202:9999/rtp/239.253.92.27:6106
卫生健康,http://61.187.148.168:4022/rtp/239.76.246.247:1234
法治天地,http://27.10.95.231:4022/rtp/225.0.4.240:7980
法治天地,http://180.157.180.130:8889/rtp/233.18.204.49:5140
法治天地,http://27.18.153.170:8888/rtp/239.69.2.10:11214
法治天地,http://124.77.92.229:4022/rtp/233.18.204.49:5140
法治天地,http://222.184.194.52:8000/rtp/239.49.1.174:6000
法治天地,http://61.187.148.168:4022/rtp/239.76.254.67:9000
法治天地,http://121.230.33.64:8000/rtp/239.49.1.174:6000
法治天地,http://113.233.42.243:8866/rtp/232.0.0.134:1234
法治天地,http://183.164.37.9:4022/rtp/238.1.78.84:6544
法治天地,http://171.83.38.8:8888/rtp/239.69.2.10:11214
法治天地,http://180.122.53.38:4022/rtp/239.49.1.174:6000
法治天地,http://117.91.60.238:8800/rtp/239.49.1.174:6000
法治天地,http://120.0.44.202:9999/rtp/239.253.93.241:6419
游戏风云,http://27.10.95.231:4022/rtp/225.0.4.237:7980
游戏风云,http://180.157.180.130:8889/rtp/233.18.204.44:5140
游戏风云,http://27.18.153.170:8888/rtp/239.69.2.8:11202
游戏风云,http://124.77.92.229:4022/rtp/233.18.204.44:5140
游戏风云,http://222.184.194.52:8000/rtp/239.49.1.177:6000
游戏风云,http://222.184.194.52:8000/rtp/239.49.8.176:6000
游戏风云,http://61.187.148.168:4022/rtp/239.76.254.71:9000
游戏风云,http://121.230.33.64:8000/rtp/239.49.1.177:6000
游戏风云,http://121.230.33.64:8000/rtp/239.49.8.176:6000
游戏风云,http://113.233.42.243:8866/rtp/232.0.0.127:1234
游戏风云,http://183.164.37.9:4022/rtp/238.1.78.81:6520
游戏风云,http://171.83.38.8:8888/rtp/239.69.2.8:11202
游戏风云,http://180.122.53.38:4022/rtp/239.49.1.177:6000
游戏风云,http://180.122.53.38:4022/rtp/239.49.8.176:6000
游戏风云,http://117.91.60.238:8800/rtp/239.49.1.177:6000
游戏风云,http://117.91.60.238:8800/rtp/239.49.8.176:6000
游戏风云,http://120.0.44.202:9999/rtp/239.253.93.222:6400
茶频道,http://27.10.95.231:4022/rtp/225.0.4.233:7980
茶频道,http://180.157.180.130:8889/rtp/233.18.204.43:5140
茶频道,http://27.18.153.170:8888/rtp/239.69.1.144:10500
茶频道,http://123.112.162.134:4022/rtp/239.3.1.165:8001
茶频道,http://124.77.92.229:4022/rtp/233.18.204.43:5140
茶频道,http://123.112.208.143:4022/rtp/239.3.1.165:8001
茶频道,http://61.187.148.168:4022/rtp/239.76.245.239:1234
茶频道,http://61.187.148.168:4022/rtp/239.76.252.239:9000
茶频道,http://123.117.175.121:8118/rtp/239.3.1.165:8001
茶频道,http://183.164.37.9:4022/rtp/238.1.79.30:4352
茶频道,http://171.83.38.8:8888/rtp/239.69.1.144:10500
